Campaign name,Ad set name,Results,CTR (all),Result rate,Amount spent (INR),Cost per result,Frequency,"CPM (cost per 1,000 impressions)",Impressions,Clicks (all),time,Date,Day of Week,Type of Day
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,4.73372781,0.0,17.46,,1 to 2,103.31360947,169,8,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,3.22580645,0.0,26.84,,1 to 2,123.68663594,217,7,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.89285714,0.0,28.89,,1 to 2,128.97321429,224,2,7) 12 AM - 4 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.34260615,0.29282576866764004,80.05,40.025,1 to 2,117.20351391,683,16,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,4.0,2.0,9.25,9.25,1 to 2,185.0,50,2,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,5.12820513,0.0,7.44,,1 to 2,190.76923077,39,2,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,2.31,,1 to 2,330.0,7,0,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.62,,1 to 2,124.0,5,0,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,3.84615385,0.0,8.95,,1 to 2,344.23076923,26,1,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.32743363,0.0,25.91,,1 to 2,114.64601770000002,226,3,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.0,0.0,0.01,,1 to 2,10.0,1,0,1) 4 AM - 7 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,4.58715596,0.9174311926605501,13.46,13.46,1 to 2,123.48623853,109,5,7) 12 AM - 4 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.08333333,0.0,17.03,,1 to 2,118.26388889,144,3,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,4.91803279,0.54644808743169,25.15,25.15,1 to 2,137.43169399,183,9,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,3.04568528,0.50761421319797,18.26,18.26,1 to 2,92.69035533,197,6,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.12359551,0.0,20.23,,1 to 2,113.65168539,178,2,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.27659574,0.0,27.2,,1 to 2,115.74468085,235,3,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.22,,1 to 2,73.33333333,3,0,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.11,,1 to 2,55.0,2,0,7) 12 AM - 4 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.38,,1 to 2,190.0,2,0,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.01,,1 to 2,10.0,1,0,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.06,,1 to 2,60.0,1,0,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.19,,1 to 2,63.33333333,3,0,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.51,,1 to 2,102.0,5,0,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.84,,1 to 2,168.0,5,0,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.77777778,0.0,4.9,,1 to 2,136.11111111,36,1,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,3.22580645,0.0,3.15,,1 to 2,101.61290323,31,1,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.15053763,0.0,15.31,,1 to 2,164.62365591,93,2,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.43902439,0.0,5.67,,1 to 2,138.29268293,41,1,7) 12 AM - 4 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.89,,1 to 2,135.0,14,0,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,2.47,,1 to 2,224.54545455,11,0,7) 12 AM - 4 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,2.37,,1 to 2,197.5,12,0,7) 12 AM - 4 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.86885246,0.40983606557377006,51.77,25.885,1 to 2,106.08606557,488,14,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,12.08,,1 to 2,167.77777778,72,0,7) 12 AM - 4 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,0.02,,1 to 2,20.0,1,0,7) 12 AM - 4 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.2345678999999998,0.0,8.61,,1 to 2,106.2962963,81,1,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.24,,1 to 2,103.33333333,12,0,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.49019608,0.0,30.62,,1 to 2,150.09803922,204,1,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.53191489,0.0,27.68,,1 to 2,147.23404255,188,1,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.52083333,0.0,30.37,,1 to 2,158.17708333,192,1,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.69127517,0.0,37.92,,1 to 2,127.24832215,298,11,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.4351144999999996,0.38167938931297996,34.8,34.8,1 to 2,132.82442748,262,9,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.27272727,0.0,32.93,,1 to 2,119.74545455,275,9,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.38983051,0.0,8.07,,1 to 2,136.77966102,59,2,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,4.35,,1 to 2,197.72727273,22,0,2) 7 AM - 10 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.79,,1 to 2,111.875,16,0,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,5.02,,1 to 2,116.74418605,43,0,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,4.0,4.59016393,0.6557377049180301,66.99,16.7475,1 to 2,109.81967213,610,28,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,3.59,,1 to 2,115.80645161,31,0,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.89873418,0.0,38.11,,1 to 2,120.60126582,316,6,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.87958115,0.52356020942408,42.3,21.15,1 to 2,110.73298429,382,11,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.22850123,0.0,46.69,,1 to 2,114.71744472,407,5,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,3.65853659,0.48780487804878003,48.36,24.18,1 to 2,117.95121951,410,15,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.28310502,0.45662100456620996,48.21,24.105,1 to 2,110.06849315,438,10,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,4.21286031,0.44345898004434997,50.36,25.18,1 to 2,111.66297118,451,19,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.83842795,0.0,49.5,,1 to 2,108.07860262,458,13,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,4.28,,1 to 2,95.11111111,45,0,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,3.38266385,0.21141649048626002,50.68,50.68,1 to 2,107.14587738,473,16,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.25786164,0.20964360587001998,49.58,49.58,1 to 2,103.94129979,477,6,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,5.4,,1 to 2,163.63636364,33,0,5) 5 PM - 8 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,2.97,,1 to 2,129.13043478,23,0,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,4.38,,1 to 2,118.37837838,37,0,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,5.37,,1 to 2,157.94117647,34,0,4) 1 PM - 5 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,6.05,,1 to 2,140.69767442,43,0,3) 10 AM - 1 PM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.84090909,0.18939393939394,57.08,57.08,1 to 2,108.10606061,528,15,6) 8 PM - 12 AM,2019-11-13,3. Wednesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.01522843,0.0,47.6,,1 to 2,80.54145516,591,6,4) 1 PM - 5 PM,2019-11-12,2. Tuesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,5.03597122,0.0,12.59,,1 to 2,90.57553957,139,7,2) 7 AM - 10 AM,2019-11-12,2. Tuesday,Weekday
